"","name","author","create_time","introduction","play_count","collect_count","share_count","comment_count","topics","fans","grade","playlists","length_name","english_name","name_language","name_style","name_scene","name_instruments","name_feeling","name_praise","name_location","name_古风","name_BGM","name_经典","name_爵士","name_世界","name_精选","name_节奏","name_女声","name_欧美","name_粤语","name_民谣","name_东方","name_amp","name_中国","name_那些","length_intro","intro_歌单","intro_音乐","intro_歌曲","intro_喜欢","intro_封面","intro_专辑","intro_歌手","intro_风格","intro_quot","intro_amp","intro_更新","intro_旋律","intro_收录","intro_节奏","intro_好听","intro_电音","欧美","流行","华语","电子","ACG","日语","古风","轻音乐","经典","器乐","治愈","兴奋","游戏","独立","另类","影视原声","民族","怀旧","粤语","摇滚","number_songs","number_hot_singers","talent","verification","musician","无","达人","认证","音乐人","log_play_count","cluster"
"36","「 ?? 」","不正常思维",1426204800,"<b>介绍：</b>Weed &amp; Roll &amp; Smoke &amp; 飞行员 &amp; 420 挣扎于腐烂的躯壳<br>",161167,4186,81,122,"[""另类/独立"",""孤独"",""经典""]",297,9,28,6,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",70,"否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","是","是","否","否","否","否","否",39,0,"否","否","否","是","否","否","否",11.9901963734576,1
"37","「 420 」","不正常思维",1422835200,"<b>介绍：</b>weed 420 另种高飞感受<br>",65668,1624,33,75,"[""轻音乐"",""治愈"",""安静""]",297,9,28,7,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",29,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否",49,1,"否","否","否","是","否","否","否",11.0923670234144,1
"38","「 幻 」? ⑤","loving木",1467072000,"<b>介绍：</b>欢迎乘坐本次航班 ? 祝您旅途愉快<br>????????????????<br><br>",194706,4317,77,46,"[""欧美"",""电子"",""另类/独立""]",4165,9,9,8,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",55,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否",300,4,"否","否","否","是","否","否","否",12.1792460075265,1
"39","「 使命召唤OL 」O.S.T 全收录","TIGERK1N",1435190400,"<b>介绍：</b>《使命召唤Online》（英语：Call of Duty Online，简称CODOL）是一款由美国动视（分公司上海部）RAVEN工作室开发、中国大陆腾讯公司独家代理的第一人称射击网络游戏，于2012年7月3日正式公布<br>",41120,1408,10,134,"[""电子"",""兴奋"",""游戏""]",157,9,18,19,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",123,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否",38,36,"否","否","否","是","否","否","否",10.624249900129,1
"40","「 陷 进 了 T R A P 」","G4LIFE-AK",1429056000,"<b>介绍：</b>I WANNA WEED<br>I NEED ANOTHER GREEN LOOKIN #<br>",166397,5014,47,54,"[""欧美"",""电子"",""流行""]",1747,9,34,17,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",59,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",97,0,"否","否","否","是","否","否","否",12.0221317783606,1
"41","「爱指弹！」吉他论坛精选合集","-Abyss",1407369600,"<b>介绍：</b>指弹社区-「爱指弹!Love FingerStyle!」吉他论坛 www.fingerstyle.cc<br>",282180,7399,136,83,"[""吉他"",""影视原声"",""轻音乐""]",75,8,145,14,"否","否","否","否","是","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否",65,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否",159,1,"否","否","否","是","否","否","否",12.5503004441671,1
"42","「不落地」如梦初醒","徐炮",1412985600,"<b>介绍：</b>歌单封面看上去好有意思。我歌单里目前最迷幻的一张，欢迎大家收听，分享。<br>",139291,3523,64,175,"[""电子""]",2011,8,25,9,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",49,"是","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",14,0,"是","否","否","否","是","否","否",11.8443205489226,1
"43","「动漫高燃」Fate各个版本燃曲","Quanjfic",1496448000,"<b>介绍：</b>动漫 Fate系列各个剧情里的超燃BGM。其中包含《Fate/saty night》《Fate/zero》《Fate/EXTRA CCC》《Fate/Grand order》《Fate/apocryphal》《Fate/hollow ataraxia》等动漫里的背景音乐以及主题曲。（另外还有一首附加的电音！）QJC/Quanjfic.出品.<br>",42540,1065,11,11,"[""日语"",""影视原声"",""电子""]",1117,7,7,16,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",185,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","是","否","是","否","否","否","否","否","否","否","否","否","是","否","否","否","否",30,9,"否","否","否","是","否","否","否",10.6582000887542,1
"44","「独行的路」来回往复与最后的拥抱","RoaldVelden",1493424000,"<b>介绍：</b>或许不经意，走了又停，去了又回，转过身却什么也没有，冥冥之中，总是感觉缺少点什么，没有激情，没有妄想，任由麻木，平淡的可怕，走过每一条路，骤然出现熟悉的那些景与物，杯子上残留的余温，桌子上腐朽的信件，书籍上厚重的尘埃，烛台上枯竭的灯盏，窗户上污浊的玻璃，地面上凌乱的衣物，屋顶上盘旋的蛛网，小屋也已年久失修，密林中久违的花香，打听着过往的故事/<br>-<br>不甘接受潸然泪下的事实，不愿承认转身离开的背影，不想知道千奇百怪的后果，不会再有温馨甜美的笑容，不能再度失而复得的心情，不去尝试新鲜事物的乐趣，不再相信耐人寻味的感知，不悔青春轻狂冲动的欲望/<br>-<br>或许你只存在于我的梦境里，或许你透过人群里瞥见我，或许你一直在我身后凝视，或许你就坐在车厢的后座，或许我刚好来了你却走了，或许我们本不相识，可我，在寻找你，想再次拥抱你/<br>",320525,2840,25,16,"[""欧美"",""电子"",""另类/独立""]",8197,10,28,16,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",385,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否",20,0,"是","否","否","否","是","否","否",12.6777155554209,1
"45","「飛越珠穆朗瑪峰」","中極殿大學士",1480982400,"<b>介绍：</b>寂寞男孩兒夜間飛行 嗖嗖 後搖 | 古典 | 新古典<br>",27084,405,14,55,"[""后摇"",""爵士"",""古典""]",13260,10,18,9,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",40,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",99,2,"否","否","否","是","否","否","否",10.2066984266055,1
"46","「馥郁女嗓」独特韵味唱响人间百态","JonathanHyden",1470787200,"<b>介绍：</b>我听过很多人的赞美<br>也听过很多人的呵斥<br>我看见很多人向我走来<br>也看见很多人弃我而去<br>眼睁睁看着亲密的人走远<br>亲耳听到自己在别人耳中是个怎样的人<br>我收获过许多失去过许多<br>得到过许多也放弃过许多<br>有过梦魇有过心愿有过突兀的孤独<br>终究会发现<br>每个人活的最漂亮的时候<br>都是一个人<br>",161123,2308,73,31,"[""欧美"",""另类/独立"",""清新""]",23200,9,41,16,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",182,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否",20,1,"是","否","否","否","是","否","否",11.9899233274414,1
"47","「古风·纯音」露洒长松六月凉","-穷尽诗家笔-",1494115200,"<b>介绍：</b>如果你从一片茂密的松树林走过，即使是六月，即使是晌午，也不会感觉到炎热，连风都是幽幽凉凉的穿袭而过<br><br>封面画师：伊吹五月<br>",123869,4628,228,49,"[""轻音乐"",""古风"",""器乐""]",18482,7,26,14,"否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",80,"否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","是","否","否","否","否","否","否","否","否","否","否",34,0,"是","否","否","否","是","否","否",11.7269798345359,1
"48","「古风」私藏曲合集","近未来尽未来",1427414400,"<b>介绍：</b>每一首都听过很多次。可惜Days乐团的几首歌的好听的翻唱云音乐没收录。<br>",317164,18078,36,58,"[""古风"",""华语"",""翻唱""]",10951,9,95,9,"否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",49,"否","是","否","否","否","否","否","否","否","否","否","否","是","否","是","否","否","否","是","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否",144,1,"是","否","否","否","是","否","否",12.6671742692377,1
"49","「古风」一句话戳心的剧情歌","鱼板烧好机智",1492387200,"<b>介绍：</b>虐就一个字…<br>",188944,9603,42,44,"[""华语"",""古风""]",5675,8,15,13,"否","否","是","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否",20,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否",89,0,"是","否","否","否","是","否","否",12.1492059538411,1
"50","「光怪陆离」希区柯克的精神病院纪实","独行的棕鹿",1453939200,"<b>介绍：</b>这期歌单灵感来自希区柯克导演的电影作品《惊魂记》 <br>每首歌也没有分流派和曲风 相比给歌曲定性我更在意歌曲给人的感受<br>我将氛围类似的30首歌曲放到一起 组成了这个色调阴冷的歌单<br>歌单从一月末创建到今天才正式完成 由于我个人原因一直处于未完成状态<br>选歌方面十分纠结 多次斟酌精挑细选 终于完成 希望你们能喜欢<br>",61870,1629,126,177,"[""欧美"",""电子"",""另类/独立""]",53024,10,23,17,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",178,"是","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否",30,3,"是","否","否","否","是","否","否",11.032790688525,1
"51","「鬼畜」诸葛琴魔vs王司徒情歌集锦","电阴之王",1431993600,"<b>介绍：</b>鬼畜洗脑神曲，诸葛琴魔vs王司徒情歌集锦<br>",56791,1883,33,29,"[""网络歌曲"",""说唱"",""翻唱""]",3980,9,54,17,"是","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",34,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",38,0,"是","否","否","否","是","否","否",10.9471331414504,1
"52","「后摇幻境」以梦为马 午夜飞行","影子先生",1435795200,"<b>介绍：</b>万里碧空如洗，凝视着远不可及的天空。身体开始脱离地表。看着阴影和周围的景色慢慢变小，直至再也看不见。灵魂在云层间自由的穿梭，心情也慢慢开始变得舒畅起来。戴上耳机，与这些音乐一起消融在午夜里。<br>",163458,5538,138,95,"[""夜晚"",""另类/独立"",""孤独""]",16229,7,33,15,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",109,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否",37,1,"是","否","否","否","是","否","否",12.004311355586,1
